EntryID,NameID,Timestamp,WhatGenreOfMusicMostAccuratelyDescribesThisArtistProject,ReleaseDate,StreamsLast28Days,ListenersLast28Days,SavesLast28Days,PlaylistAddsLast28Days,StreamsLast7Days,ListenersLast7Days,SavesLast7Days,PlaylistAddsLast7Days,StreamsAllTime,RadioStreamsLast28Days,DiscoverWeeklyStreamsLast28Days,ReleaseRadarStreamsLast28Days,RadioStreamsLast7Days,DiscoverWeeklyStreamsLast7Days,ReleaseRadarStreamsLast7Days,CurrentSpotifyFollowers,PopularityIndex,WhatIsTheDominantWayThisArtistHasPromotedThisSong,ReleaseConsistency,HowManySongsDoYouHaveInRadioRightNow,HowManySongsHasThisArtistEverReleased,AreYouIndependentOrSignedToALabel,IsThisSongOptedIntoSpotifyDiscoveryMode,ReleaseConsistencyNum,DaysSinceRelease,WeeksSinceRelease,NewRelease,PI_Category,PI_Category_2,ListenersStreamRatio28Days,ListenersStreamRatio7Days,AlgoStreams28Days,AlgoStreams7Days,NonAlgoStreams28Days,NonAlgoStreams7Days,ListenersStreamRatio28Days_adj,ListenersStreamRatio7Days_adj,SavesLast28Days_adj,PlaylistAddsLast28Days_adj,ReleasePhaseEarly
EID286,NID087,2025-04-05T14:34:50.966Z,EDM / Electronic,2025-03-07T00:00:00Z,5295,2784,682.0,549.0,1145.0,726,51.0,77.0,5403.0,1393.0,0.0,16.0,50.0,0.0,0.0,533,23,Facebook / Meta Ads,Over 12 weeks,2.0,6,Independent,No,14.0,29,5,yes,22-25,21-25,1.90193965517241,1.5771349862259,1409.0,50.0,3886.0,1095.0,2.28567550447923,1.59263817408816,641.6,512.48,True
EID287,NID088,2025-04-05T14:38:09.572001Z,EDM / Electronic,2024-07-26T00:00:00Z,534,318,11.0,22.0,91.0,71,1.0,5.0,23847.0,32.0,0.0,0.0,0.0,0.0,0.0,533,11,Facebook / Meta Ads,Over 12 weeks,2.0,6,Independent,No,14.0,253,37,no,11-13,11-15,1.67924528301887,1.28169014084507,32.0,0.0,502.0,91.0,1.71106449921342,1.28169014084507,10.08,21.17,False
EID288,NID042,2025-04-06T06:09:55.605Z,Ambient / Relaxing / Meditation / World / New Age,2025-02-21T00:00:00Z,9632,7385,11.0,21.0,389.0,334,0.0,1.0,15744.0,5574.0,0.0,0.0,213.0,0.0,0.0,8,28,SubmitHub / Groover / Playlist Push,1-2 weeks,3.0,4,Independent,No,1.5,44,7,no,26-29,26-30,1.3042654028436,1.16467065868263,5574.0,213.0,4058.0,176.0,1.31017012293555,1.03435804701627,-148.8,-123.48,False
EID289,NID043,2025-04-06T06:11:53.854Z,Ambient / Relaxing / Meditation / World / New Age,2025-03-07T00:00:00Z,2148,1348,18.0,44.0,571.0,417,7.0,14.0,2127.0,1177.0,0.0,0.0,389.0,0.0,0.0,8,18,SubmitHub / Groover / Playlist Push,1-2 weeks,3.0,4,Independent,No,1.5,30,5,no,17-19,16-20,1.59347181008902,1.36930455635492,1177.0,389.0,971.0,182.0,2.1937782412235,1.54539516655781,-15.74,13.49,True
EID290,NID260,2025-04-06T06:13:45.464Z,Ambient / Relaxing / Meditation / World / New Age,2025-03-21T00:00:00Z,1415,1009,3.0,20.0,872.0,672,0.0,7.0,1415.0,402.0,0.0,0.0,331.0,0.0,0.0,8,17,SubmitHub / Groover / Playlist Push,1-2 weeks,3.0,4,Independent,No,1.5,16,3,yes,17-19,16-20,1.40237859266601,1.29761904761905,402.0,331.0,1013.0,541.0,1.44762009453666,1.29616660523406,-8.53,9.58,True
EID291,NID150,2025-04-06T15:06:27.295Z,EDM / Electronic,2022-01-16T00:00:00Z,22595,7594,312.0,513.0,14306.0,6110,223.0,338.0,59369.0,788.0,11721.0,0.0,224.0,11095.0,0.0,869,36,No promotion,3-4 weeks,10.0,64,Independent,No,3.5,1176,169,no,36-40,31-40,2.97537529628654,2.34140752864157,12509.0,11319.0,10086.0,2987.0,1.0,1.0,-46.62,188.75,False
EID292,NID149,2025-04-06T15:09:29.265Z,EDM / Electronic,2020-03-03T00:00:00Z,6123,2890,71.0,207.0,1851.0,1213,27.0,57.0,126251.0,1074.0,0.0,0.0,477.0,0.0,0.0,869,27,No promotion,3-4 weeks,10.0,64,Independent,No,3.5,1860,266,no,26-29,26-30,2.11868512110727,1.52596867271228,1074.0,477.0,5049.0,1374.0,2.44640327991055,1.6239658150741,40.21,179.16,False
EID293,NID152,2025-04-06T15:11:32.476Z,EDM / Electronic,2024-01-19T00:00:00Z,5469,1052,26.0,78.0,1528.0,512,8.0,23.0,23413.0,677.0,0.0,0.0,302.0,0.0,0.0,869,25,No promotion,3-4 weeks,10.0,64,Independent,No,3.5,443,64,no,22-25,21-25,5.19866920152091,2.984375,677.0,302.0,4792.0,1226.0,9.0205618302925,4.38338833883388,6.59,60.45,False
EID294,NID261,2025-04-06T15:13:06.766Z,Pop,2025-03-21T00:00:00Z,540,223,100.0,420.0,294.0,140,42.0,,540.0,7.0,0.0,85.0,7.0,0.0,38.0,102,10,Facebook / Meta Ads,Over 12 weeks,4.0,5,Independent,No,14.0,16,3,yes,6-10,6-10,2.42152466367713,2.1,92.0,45.0,448.0,249.0,2.94290045477514,2.36277372262774,97.36,417.62,True
EID295,NID151,2025-04-06T15:14:33.334Z,EDM / Electronic,2025-01-31T00:00:00Z,1237,426,19.0,18.0,274.0,166,3.0,5.0,5049.0,124.0,0.0,0.0,45.0,0.0,0.0,869,17,No promotion,3-4 weeks,10.0,64,Independent,No,3.5,65,10,no,17-19,16-20,2.9037558685446,1.65060240963855,124.0,45.0,1113.0,229.0,3.36644951140065,1.74297423887588,15.45,14.79,False
EID296,NID083,2025-04-06T15:16:08.977Z,Pop,2024-05-31T00:00:00Z,349,162,16.0,31.0,80.0,60,5.0,16.0,1624.0,43.0,0.0,0.0,10.0,0.0,0.0,102,9,Facebook / Meta Ads,Over 12 weeks,4.0,5,Independent,No,14.0,310,45,no,6-10,6-10,2.15432098765432,1.33333333333333,43.0,10.0,306.0,70.0,2.37350835322196,1.33823529411765,14.77,29.89,False
EID297,NID153,2025-04-06T15:17:40.438Z,EDM / Electronic,2025-02-21T00:00:00Z,1211,631,16.0,28.0,226.0,173,3.0,9.0,2251.0,594.0,0.0,58.0,89.0,0.0,0.0,869,15,No promotion,3-4 weeks,10.0,64,Independent,No,3.5,44,7,no,14-16,11-15,1.91917591125198,1.30635838150289,652.0,89.0,559.0,137.0,4.31788472964944,1.31052244297277,-2.69,11.1,False
EID298,NID262,2025-04-06T15:19:59.646Z,Pop,2024-03-27T00:00:00Z,108,53,4.0,10.0,19.0,15,4.0,1.0,479.0,6.0,0.0,0.0,4.0,0.0,0.0,102,3,No promotion,Over 12 weeks,4.0,5,Independent,No,14.0,375,54,no,0-5,0-5,2.0377358490566,1.26666666666667,6.0,4.0,102.0,15.0,2.10810810810811,1.25806451612903,3.83,9.84,False
EID299,NID263,2025-04-06T16:13:42.989Z,Rock,2022-01-28T00:00:00Z,2,1,0.0,0.0,2.0,1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,29,0,Social Media,Over 12 weeks,0.0,17,Independent,Yes,14.0,1164,167,no,0-5,0-5,2.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,False
EID300,NID264,2025-04-06T17:33:38.601Z,Pop,2025-01-31T00:00:00Z,3623,1457,298.0,180.0,1383.0,677,158.0,89.0,12127.0,166.0,0.0,0.0,46.0,0.0,0.0,6316,24,Facebook / Meta Ads,11-12 weeks,10.0,60,Independent,Yes,11.5,65,10,no,22-25,21-25,2.4866163349348,2.04283604135894,166.0,46.0,3457.0,1337.0,2.60060181702448,2.08380290133078,293.24,175.7,False
EID301,NID265,2025-04-06T17:53:24.075Z,Country,2025-02-28T00:00:00Z,1163,798,37.0,92.0,179.0,143,3.0,10.0,1565.0,435.0,0.0,348.0,87.0,0.0,17.0,110,14,Social Media,7-8 weeks,1.0,9,Independent,No,7.5,37,6,no,14-16,11-15,1.45739348370927,1.25174825174825,783.0,104.0,380.0,75.0,1.94182389937107,1.19047619047619,14.55,71.7,False
EID302,NID266,2025-04-06T17:57:41.720001Z,Jazz / Blues,2016-06-04T00:00:00Z,77,32,0.0,1.0,12.0,2,0.0,0.0,5093.0,0.0,0.0,0.0,0.0,0.0,0.0,110,3,3rd Party Playlisting,7-8 weeks,1.0,9,Independent,No,7.5,3228,462,no,0-5,0-5,2.40625,6.0,0.0,0.0,77.0,12.0,2.40625,6.0,0.0,1.0,False
EID303,NID267,2025-04-06T18:00:43.339Z,Country,2023-06-30T00:00:00Z,69,15,1.0,1.0,17.0,4,0.0,0.0,8170.0,0.0,0.0,0.0,0.0,0.0,0.0,110,3,Social Media,7-8 weeks,1.0,9,Independent,No,7.5,646,93,no,0-5,0-5,4.6,4.25,0.0,0.0,69.0,17.0,4.6,4.25,1.0,1.0,False
EID304,NID268,2025-04-06T23:21:44.167Z,Americana / Folk,2025-01-31T00:00:00Z,11894,4868,1174.0,679.0,2354.0,1343,236.0,112.0,32074.0,1084.0,167.0,4.0,177.0,40.0,0.0,556,31,Facebook / Meta Ads,5-6 weeks,2.0,2,Independent,No,5.5,65,10,no,30-32,31-40,2.44330320460148,1.75279225614296,1255.0,217.0,10639.0,2137.0,2.72612055032128,1.81705801556675,1138.02,646.47,False
EID305,NID269,2025-04-06T23:26:11.672Z,Americana / Folk,2025-03-14T00:00:00Z,13549,9383,1067.0,846.0,3722.0,2656,332.0,256.0,13549.0,2446.0,0.0,32.0,275.0,0.0,10.0,556,31,Facebook / Meta Ads,5-6 weeks,2.0,2,Independent,No,5.5,23,4,yes,30-32,31-40,1.44399445806245,1.40135542168675,2478.0,285.0,11071.0,3437.0,1.48070453399726,1.41047414609508,995.96,781.77,True
EID306,NID211,2025-04-07T05:33:35.773Z,Rock,2023-03-03T00:00:00Z,474,286,11.0,16.0,102.0,81,2.0,5.0,18547.0,32.0,0.0,0.0,0.0,0.0,0.0,2221,9,Facebook / Meta Ads,9-10 weeks,5.0,17,Independent,No,9.5,766,110,no,6-10,6-10,1.65734265734266,1.25925925925926,32.0,0.0,442.0,102.0,1.69099470276633,1.25925925925926,10.08,15.17,False
EID307,NID210,2025-04-07T05:37:54.657Z,Rock,2025-01-31T00:00:00Z,283,203,5.0,9.0,60.0,48,0.0,2.0,1127.0,34.0,0.0,0.0,3.0,0.0,0.0,2221,8,Facebook / Meta Ads,11-12 weeks,5.0,17,Independent,No,11.5,66,10,no,6-10,6-10,1.39408866995074,1.25,34.0,3.0,249.0,57.0,1.40800347977381,1.24747474747475,4.03,8.12,False
EID308,NID000,2025-04-07T05:47:06.487Z,EDM / Electronic,2025-02-21T00:00:00Z,2994,1536,158.0,184.0,869.0,434,64.0,64.0,5989.0,321.0,0.0,36.0,61.0,0.0,0.0,98,22,Facebook / Meta Ads,5-6 weeks,2.0,2,Independent,No,5.5,45,7,no,22-25,21-25,1.94921875,2.00230414746544,357.0,61.0,2637.0,808.0,2.09055982436883,2.08744038155803,147.77,174.75,False
EID309,NID270,2025-04-07T05:53:55.969Z,EDM / Electronic,2025-03-28T00:00:00Z,780,463,76.0,62.0,627.0,382,28.0,33.0,780.0,93.0,0.0,33.0,93.0,0.0,23.0,98,14,Facebook / Meta Ads,5-6 weeks,2.0,2,Independent,No,5.5,10,2,yes,14-16,11-15,1.68466522678186,1.6413612565445,126.0,116.0,654.0,511.0,1.78650977096029,1.74540199684708,72.39,58.73,True
EID310,NID200,2025-04-07T08:49:59.611Z,Pop,2025-03-14T00:00:00Z,40112,10605,3755.0,2227.0,8991.0,5784,3556.0,350.0,40112.0,4919.0,205.0,318.0,906.0,176.0,112.0,693,38,Facebook / Meta Ads,3-4 weeks,9.0,10,Independent,No,3.5,24,4,yes,36-40,31-40,3.78236680810938,1.55446058091286,5442.0,1194.0,34670.0,7797.0,5.40128228174247,1.60249478277367,3598.98,2085.94,True
EID311,NID271,2025-04-07T12:11:15.227Z,Ambient / Relaxing / Meditation / World / New Age,2025-03-28T00:00:00Z,1815,1338,45.0,45.0,1374.0,1047,22.0,22.0,1815.0,494.0,0.0,632.0,491.0,0.0,278.0,3393,19,Facebook / Meta Ads,7-8 weeks,10.0,121,Independent,No,7.5,10,2,yes,17-19,16-20,1.35650224215247,1.31232091690544,1126.0,769.0,689.0,605.0,1.46022171503097,1.32832291842594,12.72,15.81,True
EID312,NID272,2025-04-07T12:19:56.005Z,Ambient / Relaxing / Meditation / World / New Age,2018-05-21T00:00:00Z,30078,16023,76.0,231.0,7880.0,5603,14.0,66.0,2511668.0,17747.0,0.0,0.0,4727.0,0.0,0.0,3393,38,No promotion,7-8 weeks,10.0,121,Independent,Yes,7.5,2513,360,no,36-40,31-40,1.87717655869687,1.40638943423166,17747.0,4727.0,12331.0,3153.0,5.19974699146907,1.60307403496421,-432.79,-229.02,False
EID313,NID273,2025-04-07T13:38:27.448Z,Pop,2025-03-17T00:00:00Z,17215,10838,962.0,656.0,3292.0,1392,199.0,156.0,17215.0,9298.0,37.0,290.0,510.0,32.0,12.0,956,32,Facebook / Meta Ads,7-8 weeks,9.0,14,Independent,No,7.5,21,4,yes,30-32,31-40,1.58839269237867,2.36494252873563,9625.0,554.0,7590.0,2738.0,2.21015142012364,2.83482000637146,686.06,406.51,True
EID314,NID274,2025-04-07T14:33:00.664Z,Pop,2025-03-30T00:00:00Z,100233,43019,6943.0,4942.0,95175.0,42213,5669.0,4095.0,100233.0,32756.0,19.0,6041.0,32692.0,19.0,6041.0,12339,47,Facebook / Meta Ads,5-6 weeks,26.0,26,Independent,No,5.5,8,2,yes,46-50,41-100,2.32997047816081,2.25463719707199,38816.0,38752.0,61417.0,56423.0,4.66675434135849,4.54885921773158,5830.17,3935.84,True
EID315,NID275,2025-04-08T02:30:05.254Z,R&B,2025-01-31T00:00:00Z,4656,3008,133.0,203.0,1118.0,838,30.0,49.0,12755.0,669.0,0.0,0.0,214.0,0.0,0.0,3511,25,SubmitHub / Groover / Playlist Push,5-6 weeks,10.0,53,Independent,No,5.5,67,10,no,22-25,21-25,1.54787234042553,1.33412887828162,669.0,214.0,3987.0,904.0,1.59903128277905,1.34247201279415,113.82,185.66,False
EID316,NID127,2025-04-08T02:36:43.525Z,R&B,2021-02-12T00:00:00Z,11516,6690,233.0,626.0,2788.0,2064,50.0,146.0,765079.0,540.0,0.0,0.0,121.0,0.0,0.0,3511,31,SubmitHub / Groover / Playlist Push,5-6 weeks,10.0,53,Independent,No,5.5,1516,217,no,30-32,31-40,1.72137518684604,1.35077519379845,540.0,121.0,10976.0,2667.0,1.74927056515876,1.35317305440637,217.52,612.0,False
EID317,NID125,2025-04-08T02:40:00.293Z,R&B,2025-03-14T00:00:00Z,13593,9205,400.0,417.0,4391.0,3171,102.0,92.0,13917.0,6948.0,0.0,319.0,2167.0,0.0,11.0,3511,30,SubmitHub / Groover / Playlist Push,5-6 weeks,10.0,53,Independent,No,5.5,25,4,yes,30-32,26-30,1.47669744703965,1.3847366761274,7267.0,2178.0,6326.0,2213.0,1.74993084370678,1.47965848891632,191.66,228.63,True
EID318,NID082,2025-04-08T12:49:20.814Z,EDM / Electronic,2025-03-12T00:00:00Z,9539,4055,1708.0,1188.0,2787.0,1394,275.0,231.0,9539.0,890.0,76.0,16.0,141.0,76.0,0.0,351,28,Facebook / Meta Ads,3-4 weeks,1.0,2,Signed to a label,No,3.5,27,4,yes,26-29,26-30,2.35240443896424,1.99928263988522,982.0,217.0,8557.0,2570.0,2.59333255624199,2.09440822467402,1679.85,1162.55,True
EID319,NID276,2025-04-08T21:50:04.431Z,Americana / Folk,2025-02-12T00:00:00Z,1803,577,8.0,18.0,144.0,114,0.0,3.0,11261.0,498.0,0.0,18.0,87.0,0.0,0.0,42,7,No promotion,7-8 weeks,1.0,1,Independent,No,7.5,55,8,no,6-10,6-10,3.12478336221837,1.26315789473684,516.0,87.0,1287.0,57.0,7.14694574967962,1.21078431372549,-6.79,4.62,False
EID320,NID277,2025-04-09T13:05:55.055Z,Rock,2024-06-24T00:00:00Z,99,62,2.0,4.0,27.0,18,1.0,0.0,26112.0,0.0,0.0,0.0,0.0,0.0,0.0,120,3,3rd Party Playlisting,11-12 weeks,3.0,4,Independent,,11.5,289,42,no,0-5,0-5,1.59677419354839,1.5,0.0,0.0,99.0,27.0,1.59677419354839,1.5,2.0,4.0,False
EID321,NID278,2025-04-09T13:09:58.164Z,Rock,2024-10-17T00:00:00Z,1693,1430,15.0,67.0,299.0,278,5.0,8.0,24131.0,14.0,0.0,0.0,6.0,0.0,0.0,120,19,3rd Party Playlisting,11-12 weeks,3.0,4,Independent,,11.5,174,25,no,17-19,16-20,1.18391608391608,1.07553956834532,14.0,6.0,1679.0,293.0,1.1830352303523,1.07175014068655,14.6,66.64,False
EID322,NID279,2025-04-09T13:18:20.537Z,Americana / Folk,2024-12-19T00:00:00Z,555,405,6.0,22.0,77.0,62,2.0,8.0,15732.0,3.0,0.0,0.0,0.0,0.0,0.0,120,12,3rd Party Playlisting,11-12 weeks,3.0,4,Independent,,11.5,111,16,no,11-13,11-15,1.37037037037037,1.24193548387097,3.0,0.0,552.0,77.0,1.37077363896848,1.24193548387097,5.91,21.92,False
EID323,NID280,2025-04-09T13:22:32.488Z,Ambient / Relaxing / Meditation / World / New Age,2025-01-30T00:00:00Z,2934,1766,10.0,35.0,1124.0,881,7.0,18.0,8987.0,1186.0,0.0,0.0,200.0,0.0,0.0,120,23,3rd Party Playlisting,11-12 weeks,3.0,4,Independent,,11.5,69,10,no,22-25,21-25,1.66138165345413,1.27582292849035,1186.0,200.0,1748.0,924.0,2.04757613984502,1.27070771183751,-24.0,4.26,False
EID324,NID237,2025-04-10T11:04:43.566Z,Rock,2024-11-08T00:00:00Z,2901,2284,144.0,47.0,422.0,340,34.0,12.0,36857.0,1765.0,0.0,0.0,140.0,0.0,0.0,816,21,Facebook / Meta Ads,Over 12 weeks,7.0,22,Independent,Yes,14.0,153,22,no,20-21,21-25,1.27014010507881,1.24117647058824,1765.0,140.0,1136.0,282.0,1.2263743564192,1.21390728476821,93.4,1.25,False
EID325,NID281,2025-04-10T11:07:31.242Z,Rock,2024-08-16T00:00:00Z,1605,1327,126.0,31.0,197.0,152,33.0,7.0,13909.0,1024.0,0.0,0.0,33.0,0.0,0.0,816,15,Facebook / Meta Ads,Over 12 weeks,7.0,22,Independent,Yes,14.0,237,34,no,14-16,11-15,1.20949510173323,1.29605263157895,1024.0,33.0,581.0,164.0,1.07730708886036,1.29526123936817,96.64,4.46,False
EID326,NID238,2025-04-10T11:10:29.134Z,Rock,2024-09-27T00:00:00Z,1798,1132,209.0,164.0,476.0,332,52.0,38.0,17922.0,316.0,0.0,0.0,35.0,0.0,0.0,816,16,Facebook / Meta Ads,Over 12 weeks,7.0,22,Independent,Yes,14.0,195,28,no,14-16,16-20,1.58833922261484,1.43373493975904,316.0,35.0,1482.0,441.0,1.66718587746625,1.44553706505295,199.94,155.81,False
EID327,NID282,2025-04-10T12:50:14.197Z,Classical,2024-05-10T00:00:00Z,1657,993,7.0,63.0,469.0,348,2.0,17.0,28973.0,101.0,0.0,0.0,24.0,0.0,0.0,391,18,No promotion,7-8 weeks,10.0,27,Signed to a label,No,7.5,335,48,no,17-19,16-20,1.6686807653575,1.34770114942529,101.0,24.0,1556.0,445.0,1.69997478779729,1.35037348272642,4.1,60.38,False
EID328,NID283,2025-04-10T19:00:28.836Z,Pop,2024-11-21T00:00:00Z,11736,6064,219.0,288.0,2432.0,1547,52.0,58.0,75057.0,440.0,3093.0,0.0,88.0,443.0,0.0,449,31,Facebook / Meta Ads,Over 12 weeks,3.0,3,Independent,No,14.0,140,21,no,30-32,31-40,1.9353562005277,1.57207498383969,3533.0,531.0,8203.0,1901.0,2.45135855822721,1.66968448077833,117.71,196.42,False
EID329,NID284,2025-04-11T04:34:15.339Z,Classical,2023-08-01T00:00:00Z,9957,4686,310.0,245.0,2689.0,1674,71.0,60.0,97669.0,2331.0,0.0,0.0,809.0,0.0,0.0,937,30,Facebook / Meta Ads,Over 12 weeks,10.0,21,Independent,Yes,14.0,619,89,no,30-32,26-30,2.12483994878361,1.6063321385902,2331.0,809.0,7626.0,1880.0,2.63608806636886,1.78759508484494,243.17,184.58,False
EID330,NID285,2025-04-11T12:39:59.343Z,Hip-Hop,2025-03-14T00:00:00Z,13640,4996,826.0,342.0,1889.0,993,37.0,21.0,13644.0,4547.0,12.0,347.0,531.0,6.0,26.0,816,29,Facebook / Meta Ads,5-6 weeks,9.0,9,Independent,Yes,5.5,28,5,yes,26-29,26-30,2.73018414731785,1.90231621349446,4906.0,563.0,8734.0,1326.0,7.14639979859013,2.36818244264322,685.35,214.83,True
EID331,NID096,2025-04-11T13:01:20.464Z,Rock,2024-12-10T00:00:00Z,1977,1171,102.0,134.0,375.0,242,11.0,35.0,15549.0,472.0,0.0,0.0,53.0,0.0,0.0,402,13,No promotion,Over 12 weeks,10.0,10,Independent,No,14.0,122,18,no,11-13,11-15,1.68830059777968,1.5495867768595,472.0,53.0,1505.0,322.0,1.86280110444635,1.60015290519878,88.47,121.77,False
EID332,NID190,2025-04-11T13:06:14.992Z,Rock,2025-03-18T00:00:00Z,13841,7188,1202.0,1090.0,2888.0,1145,232.0,234.0,13841.0,4775.0,556.0,161.0,186.0,173.0,20.0,402,31,Facebook / Meta Ads,Over 12 weeks,10.0,10,Independent,No,14.0,24,4,yes,30-32,31-40,1.92557039510295,2.52227074235808,5492.0,379.0,8349.0,2509.0,2.81738656421971,2.93979269941415,1044.55,947.64,True
EID333,NID087,2025-04-12T17:36:51.234Z,EDM / Electronic,2025-03-07T00:00:00Z,5004,2373,504.0,474.0,939.0,603,38.0,51.0,6342.0,729.0,0.0,10.0,28.0,0.0,0.0,544,24,Facebook / Meta Ads,5-6 weeks,2.0,7,Independent,No,5.5,36,6,no,22-25,21-25,2.10872313527181,1.55721393034826,739.0,28.0,4265.0,911.0,2.36348522954943,1.56674163249107,482.81,454.84,False
EID334,NID088,2025-04-12T17:39:43.777Z,EDM / Electronic,2024-07-26T00:00:00Z,483,298,12.0,24.0,114.0,93,3.0,6.0,23961.0,23.0,0.0,0.0,15.0,0.0,0.0,544,11,Facebook / Meta Ads,5-6 weeks,2.0,7,Independent,No,5.5,260,38,no,11-13,11-15,1.62080536912752,1.2258064516129,23.0,15.0,460.0,99.0,1.6410537870472,1.21529745042493,11.34,23.4,False
EID335,NID286,2025-04-12T17:42:55.830Z,EDM / Electronic,2025-04-11T00:00:00Z,489,161,142.0,102.0,489.0,161,142.0,102.0,489.0,0.0,0.0,6.0,0.0,0.0,6.0,544,1,Facebook / Meta Ads,5-6 weeks,2.0,7,Independent,No,5.5,1,1,yes,0-5,0-5,3.03726708074534,3.03726708074534,6.0,6.0,483.0,483.0,3.08853910477127,3.08853910477127,141.83,101.84,True
EID336,NID270,2025-04-13T11:21:51.599Z,EDM / Electronic,2025-03-28T00:00:00Z,1218,723,93.0,79.0,535.0,359,20.0,20.0,1217.0,136.0,0.0,44.0,51.0,0.0,12.0,101,16,Facebook / Meta Ads,5-6 weeks,2.0,2,Independent,No,5.5,16,3,yes,14-16,16-20,1.68464730290456,1.49025069637883,180.0,63.0,1038.0,472.0,1.7757599684169,1.5199405499133,87.84,74.33,True
EID337,NID000,2025-04-13T11:24:54.518Z,EDM / Electronic,2025-02-21T00:00:00Z,2774,1353,144.0,180.0,589.0,322,27.0,40.0,6477.0,264.0,0.0,20.0,19.0,0.0,0.0,101,22,Facebook / Meta Ads,5-6 weeks,2.0,2,Independent,No,5.5,51,8,no,22-25,21-25,2.05025868440503,1.82919254658385,284.0,19.0,2490.0,570.0,2.19472506610618,1.85435435435435,135.86,172.64,False
EID338,NID211,2025-04-13T11:28:07.209Z,Rock,2023-03-03T00:00:00Z,456,281,11.0,9.0,112.0,82,3.0,1.0,18641.0,27.0,0.0,0.0,6.0,0.0,0.0,2222,9,Facebook / Meta Ads,11-12 weeks,8.0,17,Independent,No,11.5,772,111,no,6-10,6-10,1.62277580071174,1.36585365853659,27.0,6.0,429.0,106.0,1.64853680165534,1.36978131212724,10.23,8.3,False
EID339,NID287,2025-04-13T11:32:28.021Z,R&B,2022-10-21T00:00:00Z,699,487,3.0,6.0,204.0,161,1.0,1.0,240943.0,49.0,0.0,0.0,11.0,0.0,0.0,351,13,Facebook / Meta Ads,Over 12 weeks,2.0,17,Independent,No,14.0,905,130,no,11-13,11-15,1.435318275154,1.26708074534161,49.0,11.0,650.0,193.0,1.44667009073789,1.26525466464952,1.6,4.73,False
EID340,NID288,2025-04-13T11:35:44.769Z,Hip-Hop,2024-08-16T00:00:00Z,1348,828,23.0,37.0,434.0,321,4.0,7.0,16663.0,767.0,0.0,0.0,258.0,0.0,0.0,351,14,3rd Party Playlisting,Over 12 weeks,2.0,17,Independent,No,14.0,240,35,no,14-16,11-15,1.6280193236715,1.35202492211838,767.0,258.0,581.0,176.0,2.44117647058824,1.43628374136849,1.01,17.12,False
EID341,NID271,2025-04-14T04:49:01.947Z,Ambient / Relaxing / Meditation / World / New Age,2025-03-28T00:00:00Z,2858,1982,56.0,54.0,1043.0,798,11.0,9.0,2858.0,925.0,0.0,653.0,431.0,0.0,21.0,3404,21,Facebook / Meta Ads,7-8 weeks,10.0,121,Independent,No,7.5,17,3,yes,20-21,21-25,1.44197780020182,1.30701754385965,1578.0,452.0,1280.0,591.0,1.66633286601242,1.31243594123676,10.76,13.1,True
EID342,NID289,2025-04-14T04:54:59.916Z,Ambient / Relaxing / Meditation / World / New Age,2018-05-21T00:00:00Z,33878,18355,75.0,225.0,10919.0,7925,17.0,43.0,2522587.0,21440.0,0.0,0.0,7715.0,0.0,0.0,3402,39,No promotion,7-8 weeks,10.0,121,Independent,Yes,7.5,2520,361,no,36-40,31-40,1.84570961590847,1.37779179810726,21440.0,7715.0,12438.0,3204.0,6.67743134420813,1.60973913043478,-539.67,-330.75,False
EID343,NID158,2025-04-14T20:38:43.960001Z,Pop,2025-03-12T00:00:00Z,3291,1298,212.0,248.0,773.0,226,34.0,56.0,3620.0,589.0,0.0,96.0,34.0,0.0,0.0,1170,21,Facebook / Meta Ads,Over 12 weeks,10.0,25,Independent,No,14.0,33,5,no,20-21,21-25,2.53543913713405,3.42035398230089,685.0,34.0,2606.0,739.0,3.37968874700718,3.69784449576597,192.36,230.24,True
EID344,NID242,2025-04-15T18:04:39.690Z,Pop,2025-03-25T00:00:00Z,50260,25813,6366.0,3794.0,23868.0,14611,2392.0,1377.0,50260.0,13256.0,996.0,3894.0,8002.0,721.0,994.0,3469,32,Facebook / Meta Ads,11-12 weeks,10.0,13,Signed to a label,Yes,11.5,21,4,yes,30-32,31-40,1.94708092821447,1.63356375333653,18146.0,9717.0,32114.0,14151.0,2.70900466552894,1.98293684584955,5845.77,3323.63,True
EID345,NID290,2025-04-15T19:31:09.756Z,Americana / Folk,2024-02-16T00:00:00Z,963,785,15.0,13.0,384.0,348,6.0,7.0,12878.0,707.0,0.0,0.0,307.0,0.0,0.0,2814,14,Facebook / Meta Ads,7-8 weeks,7.0,31,Independent,Yes,7.5,424,61,no,14-16,11-15,1.22675159235669,1.10344827586207,707.0,307.0,256.0,77.0,1.0615629984051,1.0,-5.27,-5.33,False
EID346,NID291,2025-04-15T19:35:53.057Z,Americana / Folk,2021-12-10T00:00:00Z,2112,1133,118.0,88.0,467.0,340,23.0,21.0,45916.0,184.0,0.0,0.0,44.0,0.0,0.0,2814,19,Facebook / Meta Ads,7-8 weeks,7.0,32,Independent,Yes,7.5,1222,175,no,17-19,16-20,1.86407766990291,1.37352941176471,184.0,44.0,1928.0,423.0,1.94460392582823,1.38165829145729,112.72,83.23,False
